epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,9908.49,1.40374,0.94352,1.04077,0.86064,0.75758,0.85557,0.46958,1.64539,1.08933,1.32209,0.006337,0.006337,0.006337
187,9966.19,1.38824,0.94978,1.03522,0.86889,0.76952,0.86035,0.47047,1.70451,1.09554,1.34538,0.0063172,0.0063172,0.0063172
188,10026.6,1.43317,0.97247,1.06,0.87413,0.75836,0.86017,0.47317,1.67485,1.07899,1.32679,0.0062974,0.0062974,0.0062974
189,10088.7,1.37593,0.90293,1.07864,0.84076,0.77323,0.86272,0.47176,1.66815,1.12461,1.32822,0.0062776,0.0062776,0.0062776
190,10150.4,1.41705,0.91268,1.07592,0.86222,0.79098,0.87213,0.47575,1.61616,1.12773,1.32668,0.0062578,0.0062578,0.0062578
191,10211.4,1.46469,0.94748,1.0877,0.85719,0.75093,0.8563,0.45719,1.60486,1.03966,1.30403,0.006238,0.006238,0.006238
192,10273.1,1.35319,0.92416,1.05307,0.90254,0.75736,0.87362,0.49396,1.56571,1.13013,1.29144,0.0062182,0.0062182,0.0062182
193,10334.9,1.43681,0.94415,1.07439,0.89652,0.81413,0.88103,0.48498,1.61651,0.99356,1.27576,0.0061984,0.0061984,0.0061984
194,10396.8,1.45805,0.99734,1.08995,0.88559,0.74815,0.85897,0.47503,1.6653,1.13841,1.30743,0.0061786,0.0061786,0.0061786
195,10458.2,1.35096,0.94347,1.02589,0.90025,0.76208,0.8645,0.47123,1.65916,1.21264,1.33016,0.0061588,0.0061588,0.0061588
196,10520.3,1.41279,0.94266,1.06904,0.90766,0.73606,0.86687,0.47786,1.64736,1.10388,1.31271,0.006139,0.006139,0.006139
197,10582.6,1.41832,1.02023,1.07465,0.86928,0.76634,0.86503,0.46986,1.62906,1.1338,1.31396,0.0061192,0.0061192,0.0061192
198,10644.5,1.42056,0.97477,1.06855,0.86464,0.78365,0.86909,0.48278,1.6413,1.18137,1.31936,0.0060994,0.0060994,0.0060994
199,10706.5,1.33361,0.9162,1.02148,0.83831,0.79182,0.85696,0.48461,1.61408,1.18881,1.31866,0.0060796,0.0060796,0.0060796
200,10768.6,1.39342,0.98878,1.04733,0.83656,0.77323,0.86536,0.49556,1.60894,1.10285,1.30138,0.0060598,0.0060598,0.0060598
201,10830.7,1.47916,1.00303,1.08928,0.89565,0.7339,0.86528,0.46933,1.65081,1.11175,1.33771,0.00604,0.00604,0.00604
202,10892.7,1.35801,0.90863,1.03235,0.86663,0.74887,0.86358,0.47127,1.65305,1.12636,1.32912,0.0060202,0.0060202,0.0060202
203,10954.8,1.40502,0.96868,1.06156,0.88025,0.76515,0.86434,0.4727,1.62286,1.10198,1.30433,0.0060004,0.0060004,0.0060004
204,11016.9,1.34503,0.89844,1.03424,0.88553,0.73234,0.84717,0.47132,1.65092,1.16043,1.34104,0.0059806,0.0059806,0.0059806
205,11077,1.44333,0.98656,1.07162,0.86809,0.78067,0.86982,0.47636,1.61438,1.09778,1.30698,0.0059608,0.0059608,0.0059608
206,11136,1.34133,0.87925,1.04099,0.85855,0.78975,0.87337,0.4835,1.58101,1.04706,1.28163,0.005941,0.005941,0.005941
207,11192.5,1.346,0.9184,1.05315,0.90309,0.74349,0.86236,0.48334,1.62135,1.14992,1.31346,0.0059212,0.0059212,0.0059212
208,11249.6,1.32933,0.86176,1.02549,0.89437,0.76208,0.8771,0.48465,1.60069,1.07738,1.28411,0.0059014,0.0059014,0.0059014
209,11304.7,1.395,0.92996,1.06835,0.88301,0.75465,0.85558,0.47506,1.64312,1.19419,1.33844,0.0058816,0.0058816,0.0058816
210,11361.3,1.33238,0.89564,1.01831,0.88219,0.75162,0.86762,0.48441,1.60632,1.08541,1.32162,0.0058618,0.0058618,0.0058618
211,11417.7,1.3411,0.88565,1.03704,0.9068,0.72862,0.85583,0.48175,1.62192,1.11733,1.35415,0.005842,0.005842,0.005842
212,11475,1.41532,0.92638,1.08674,0.89468,0.75792,0.87135,0.49045,1.65065,1.07193,1.3308,0.0058222,0.0058222,0.0058222
213,11535,1.47831,0.97325,1.11213,0.86403,0.80318,0.88081,0.49307,1.59267,0.98825,1.28421,0.0058024,0.0058024,0.0058024
214,11588.6,1.33001,0.90085,1.02753,0.86354,0.79182,0.87479,0.48521,1.61714,1.12345,1.3092,0.0057826,0.0057826,0.0057826
215,11638.1,1.46122,0.93646,1.07376,0.8903,0.7658,0.86674,0.48734,1.58752,1.04932,1.29314,0.0057628,0.0057628,0.0057628
216,11687.6,1.33082,0.92207,1.0373,0.86894,0.78874,0.86857,0.48395,1.60489,1.03983,1.28612,0.005743,0.005743,0.005743
217,11737,1.34588,0.89751,1.03405,0.93317,0.72671,0.86537,0.49167,1.60558,1.06531,1.2769,0.0057232,0.0057232,0.0057232
218,11786.5,1.32056,0.91449,1.03176,0.86602,0.76894,0.86108,0.48137,1.63051,1.06249,1.30499,0.0057034,0.0057034,0.0057034
219,11836,1.36263,0.95222,1.06503,0.8712,0.76208,0.86718,0.48152,1.65082,1.01982,1.32217,0.0056836,0.0056836,0.0056836
220,11886.2,1.3571,0.94177,1.04958,0.88934,0.75836,0.86914,0.47948,1.62852,1.12441,1.33586,0.0056638,0.0056638,0.0056638
221,11938.6,1.42734,0.97621,1.07294,0.86326,0.7881,0.87145,0.48855,1.58596,1.05272,1.29879,0.005644,0.005644,0.005644
222,11990.9,1.34141,0.92272,1.03284,0.87495,0.78032,0.8596,0.48581,1.60735,1.08286,1.31853,0.0056242,0.0056242,0.0056242
223,12043,1.29968,0.92094,0.99441,0.87122,0.76208,0.86007,0.47321,1.61118,1.07395,1.32406,0.0056044,0.0056044,0.0056044
224,12095.1,1.34793,0.89277,1.02848,0.88054,0.78439,0.86944,0.49548,1.60866,1.07803,1.3311,0.0055846,0.0055846,0.0055846
225,12147.3,1.38731,0.97982,1.06874,0.89843,0.79182,0.87776,0.49616,1.59887,1.05938,1.31477,0.0055648,0.0055648,0.0055648
226,12199.5,1.36866,0.9189,1.03757,0.89096,0.7658,0.87221,0.49947,1.56747,1.02913,1.29849,0.005545,0.005545,0.005545
227,12251.8,1.34334,0.89895,1.03525,0.91176,0.76828,0.87908,0.49157,1.60113,1.11682,1.31758,0.0055252,0.0055252,0.0055252
228,12304.1,1.35603,0.89827,1.02018,0.92266,0.7658,0.87526,0.4916,1.61208,1.11825,1.32335,0.0055054,0.0055054,0.0055054
229,12359.6,1.29859,0.93785,1.01277,0.87951,0.76208,0.86531,0.47411,1.61105,1.0202,1.32098,0.0054856,0.0054856,0.0054856
230,12411.5,1.33999,0.89243,1.03457,0.8902,0.78359,0.87111,0.49178,1.56859,0.98426,1.28365,0.0054658,0.0054658,0.0054658
231,12463.8,1.31252,0.85685,0.99317,0.89694,0.75093,0.87042,0.48418,1.57266,1.00094,1.27651,0.005446,0.005446,0.005446
232,12515.9,1.30044,0.88003,0.99924,0.90642,0.74721,0.87335,0.48884,1.57603,1.06556,1.29388,0.0054262,0.0054262,0.0054262
233,12567.4,1.29342,0.91346,0.99782,0.86941,0.76723,0.86822,0.47016,1.57065,0.97102,1.26678,0.0054064,0.0054064,0.0054064
234,12618.8,1.28606,0.87554,0.9977,0.88236,0.75465,0.86876,0.48824,1.5455,0.94247,1.27684,0.0053866,0.0053866,0.0053866
235,12677.2,1.35039,0.8822,1.03071,0.8519,0.81041,0.87543,0.48746,1.56736,0.99718,1.28144,0.0053668,0.0053668,0.0053668
236,12735.9,1.31733,0.88697,1.0191,0.90211,0.75373,0.87506,0.49331,1.59359,1.04331,1.2942,0.005347,0.005347,0.005347
237,12795.9,1.34265,0.87,1.02143,0.85846,0.7658,0.87898,0.49534,1.5896,1.05159,1.3157,0.0053272,0.0053272,0.0053272
238,12856.2,1.41132,0.97295,1.09034,0.84212,0.79316,0.86683,0.49082,1.57527,1.02768,1.29209,0.0053074,0.0053074,0.0053074
239,12917.8,1.355,0.92179,1.03634,0.88946,0.77772,0.87107,0.48721,1.5892,1.05301,1.31768,0.0052876,0.0052876,0.0052876
240,12980.4,1.3312,0.90095,1.04436,0.89634,0.77149,0.87909,0.48589,1.57195,1.00577,1.29112,0.0052678,0.0052678,0.0052678
241,13042.7,1.35517,0.87019,1.03426,0.89357,0.78025,0.87573,0.49132,1.5566,1.0089,1.27588,0.005248,0.005248,0.005248
242,13095.5,1.33157,0.84921,1.04768,0.86056,0.7881,0.87304,0.49558,1.54191,1.03727,1.27454,0.0052282,0.0052282,0.0052282
243,13156.4,1.33323,0.90628,1.04152,0.89594,0.76817,0.86982,0.48929,1.56927,1.04176,1.30755,0.0052084,0.0052084,0.0052084
244,13214.3,1.36362,0.90004,1.05544,0.88677,0.78605,0.88326,0.49977,1.55933,0.99899,1.27597,0.0051886,0.0051886,0.0051886
245,13276.4,1.28761,0.87125,1.01339,0.88846,0.78439,0.87527,0.49451,1.55124,1.03581,1.27804,0.0051688,0.0051688,0.0051688
246,13339,1.32785,0.87247,1.02583,0.90441,0.77695,0.8789,0.50045,1.53844,1.00071,1.27415,0.005149,0.005149,0.005149
247,13399,1.25026,0.77066,0.97345,0.89836,0.7886,0.88428,0.51151,1.49397,0.96329,1.26357,0.0051292,0.0051292,0.0051292
248,13457,1.31285,0.83981,1.01065,0.86003,0.80669,0.87934,0.50649,1.49962,0.9749,1.26712,0.0051094,0.0051094,0.0051094
249,13516.2,1.29754,0.81605,1.05561,0.8644,0.78203,0.87319,0.50128,1.5386,1.06545,1.30081,0.0050896,0.0050896,0.0050896
250,13572.6,1.29582,0.86893,1.02165,0.86335,0.79857,0.87294,0.49635,1.58482,1.07916,1.31133,0.0050698,0.0050698,0.0050698
251,13631.3,1.3448,0.88699,1.04874,0.8629,0.82528,0.8861,0.5024,1.59537,0.98841,1.29981,0.00505,0.00505,0.00505
252,13693.5,1.29435,0.86552,1.01135,0.88377,0.78439,0.87498,0.50918,1.60821,1.02413,1.33239,0.0050302,0.0050302,0.0050302
253,13752.8,1.2624,0.8522,0.99476,0.88828,0.79182,0.87437,0.50879,1.58574,0.98668,1.29527,0.0050104,0.0050104,0.0050104
254,13807.8,1.26979,0.80721,0.99985,0.90441,0.78067,0.87715,0.50435,1.55462,0.98983,1.28421,0.0049906,0.0049906,0.0049906
255,13861.5,1.29686,0.86721,1.01686,0.9137,0.78067,0.87429,0.50454,1.52467,1.01882,1.26477,0.0049708,0.0049708,0.0049708
256,13921.7,1.27525,0.79477,1.0286,0.88023,0.7881,0.87064,0.50039,1.55027,1.03594,1.27648,0.004951,0.004951,0.004951
257,13980.2,1.31972,0.87346,1.03388,0.89128,0.79182,0.87183,0.51002,1.57606,1.033,1.29567,0.0049312,0.0049312,0.0049312
258,14038.9,1.30449,0.84683,1.00673,0.87795,0.7881,0.86854,0.50428,1.5647,1.05284,1.29729,0.0049114,0.0049114,0.0049114
259,14096,1.31679,0.90039,1.02476,0.89828,0.78785,0.87987,0.51177,1.5319,1.00495,1.27377,0.0048916,0.0048916,0.0048916
260,14150.5,1.24477,0.81181,0.99199,0.87411,0.80018,0.88551,0.51356,1.53153,0.96211,1.25746,0.0048718,0.0048718,0.0048718
261,14207,1.27716,0.87939,1.00123,0.90045,0.78439,0.88687,0.50711,1.5803,1.00012,1.28245,0.004852,0.004852,0.004852
262,14264.7,1.17975,0.77028,0.95293,0.87963,0.79926,0.88457,0.50938,1.57409,0.97505,1.27531,0.0048322,0.0048322,0.0048322
263,14323.2,1.38045,0.90021,1.07598,0.92546,0.78067,0.87679,0.49488,1.59914,0.99313,1.31618,0.0048124,0.0048124,0.0048124
264,14385.3,1.30538,0.81496,1.0483,0.9057,0.78439,0.87792,0.51441,1.55293,0.9513,1.29135,0.0047926,0.0047926,0.0047926
265,14445,1.2759,0.85254,1.03985,0.9056,0.7881,0.88128,0.51661,1.58269,0.95894,1.26813,0.0047728,0.0047728,0.0047728
266,14505.1,1.32202,0.87369,1.02511,0.90898,0.77962,0.88253,0.51176,1.54349,0.91897,1.24624,0.004753,0.004753,0.004753
267,14559.6,1.30001,0.82625,1.03135,0.91381,0.7658,0.87712,0.51439,1.5277,0.93653,1.24292,0.0047332,0.0047332,0.0047332
268,14616.9,1.2433,0.78161,0.99373,0.88638,0.79554,0.88299,0.52136,1.51347,0.98579,1.2533,0.0047134,0.0047134,0.0047134
269,14677.6,1.26487,0.79111,1.01586,0.88636,0.8119,0.88461,0.51887,1.55639,1.03269,1.29155,0.0046936,0.0046936,0.0046936
270,14738.1,1.30787,0.84512,1.00935,0.88433,0.82422,0.88986,0.50708,1.55016,0.93332,1.25687,0.0046738,0.0046738,0.0046738
271,14798.6,1.30463,0.87257,1.03415,0.89466,0.80297,0.88509,0.50997,1.58122,1.01483,1.29512,0.004654,0.004654,0.004654
272,14852.6,1.30504,0.82395,1.01584,0.89032,0.81472,0.88892,0.50971,1.55476,0.98897,1.29411,0.0046342,0.0046342,0.0046342
273,14906.6,1.22901,0.78423,0.98698,0.89619,0.83439,0.89168,0.51569,1.54405,0.9981,1.28326,0.0046144,0.0046144,0.0046144
274,14958.7,1.27302,0.8062,1.02154,0.9013,0.829,0.88484,0.5073,1.54698,1.02155,1.31167,0.0045946,0.0045946,0.0045946
275,15013.1,1.26529,0.8373,1.01746,0.91072,0.79638,0.88178,0.50986,1.53692,0.99876,1.30448,0.0045748,0.0045748,0.0045748
276,15066.3,1.30387,0.83282,1.02869,0.90943,0.81041,0.88625,0.51481,1.51975,1.01668,1.28095,0.004555,0.004555,0.004555
277,15120.9,1.2766,0.85771,1.02563,0.89335,0.81784,0.88002,0.50753,1.55446,1.06892,1.30007,0.0045352,0.0045352,0.0045352
278,15171.9,1.26499,0.84667,1.01534,0.87216,0.81159,0.8848,0.50603,1.52819,1.02033,1.26968,0.0045154,0.0045154,0.0045154
279,15224.8,1.29454,0.85442,1.03022,0.8662,0.82156,0.87757,0.51027,1.54779,0.98443,1.26059,0.0044956,0.0044956,0.0044956
280,15278.7,1.29298,0.77732,1.01769,0.88031,0.79182,0.88037,0.51285,1.54809,0.98689,1.26796,0.0044758,0.0044758,0.0044758
281,15330,1.29701,0.89707,1.01196,0.85569,0.83764,0.89017,0.52047,1.54628,1.00347,1.27953,0.004456,0.004456,0.004456
282,15384.9,1.26872,0.81708,0.98617,0.87949,0.81389,0.89159,0.51878,1.54571,1.01536,1.27828,0.0044362,0.0044362,0.0044362
283,15439.7,1.17698,0.79304,0.95127,0.88251,0.81041,0.88486,0.51763,1.52028,0.95546,1.24946,0.0044164,0.0044164,0.0044164
284,15492.8,1.34109,0.85219,1.04383,0.89483,0.80669,0.88292,0.51574,1.54336,0.97494,1.26108,0.0043966,0.0043966,0.0043966
285,15546.7,1.26266,0.83558,1.01099,0.89277,0.80669,0.89592,0.52722,1.53136,0.97958,1.25846,0.0043768,0.0043768,0.0043768
286,15601.6,1.25804,0.80427,1.01027,0.87404,0.82549,0.89214,0.52219,1.55289,1.01651,1.28215,0.004357,0.004357,0.004357
287,15654.4,1.30741,0.83486,1.03171,0.8887,0.82528,0.89022,0.51924,1.51579,0.91553,1.23413,0.0043372,0.0043372,0.0043372
288,15707.9,1.24935,0.81605,1.01682,0.91652,0.81041,0.89049,0.51661,1.54756,1.07588,1.32071,0.0043174,0.0043174,0.0043174
289,15761.5,1.29248,0.79785,1.00806,0.89872,0.82156,0.89383,0.52541,1.54303,1.05411,1.31432,0.0042976,0.0042976,0.0042976
290,15816.1,1.32215,0.8129,1.04859,0.90556,0.81988,0.89753,0.52372,1.57743,1.05074,1.30675,0.0042778,0.0042778,0.0042778
291,15867.5,1.30709,0.82201,1.05351,0.87794,0.8289,0.89095,0.51758,1.53148,0.94514,1.24834,0.004258,0.004258,0.004258
292,15919.8,1.24671,0.82749,1.00774,0.88491,0.81041,0.88621,0.51299,1.54266,0.96983,1.2583,0.0042382,0.0042382,0.0042382
293,15973,1.23003,0.83437,1.01551,0.91259,0.81505,0.89886,0.52119,1.55018,0.99556,1.26556,0.0042184,0.0042184,0.0042184
294,16029.4,1.24308,0.7888,1.00294,0.90261,0.84387,0.89539,0.51598,1.55078,1.01892,1.28161,0.0041986,0.0041986,0.0041986
295,16082,1.19771,0.8045,0.96322,0.90154,0.81692,0.90108,0.52769,1.55713,0.99445,1.27717,0.0041788,0.0041788,0.0041788
296,16136,1.23943,0.76638,0.98767,0.88224,0.80297,0.88458,0.52222,1.55424,1.02931,1.30476,0.004159,0.004159,0.004159
297,16188,1.21693,0.75826,0.99366,0.89332,0.80935,0.89287,0.51536,1.54081,0.95117,1.26665,0.0041392,0.0041392,0.0041392
298,16243.1,1.27027,0.81876,1.03358,0.88615,0.81015,0.89692,0.51396,1.57515,1.03341,1.30715,0.0041194,0.0041194,0.0041194
299,16299.7,1.26114,0.8207,1.03461,0.88594,0.80669,0.88891,0.51956,1.54968,0.95285,1.2674,0.0040996,0.0040996,0.0040996
300,16359.2,1.23198,0.78922,0.96262,0.90671,0.83105,0.90179,0.52877,1.52687,0.93824,1.2586,0.0040798,0.0040798,0.0040798
301,16416.1,1.27241,0.84874,1.02562,0.91208,0.81784,0.89741,0.52632,1.49644,0.92642,1.24516,0.00406,0.00406,0.00406
302,16472.7,1.21463,0.80023,0.97704,0.90511,0.80669,0.89092,0.52031,1.51748,0.98802,1.28459,0.0040402,0.0040402,0.0040402
303,16525.9,1.19186,0.76607,0.97454,0.87534,0.83534,0.88995,0.52602,1.52697,0.97419,1.28066,0.0040204,0.0040204,0.0040204
304,16579.2,1.2434,0.81549,0.99833,0.89232,0.82528,0.89287,0.52715,1.53941,0.96554,1.26804,0.0040006,0.0040006,0.0040006
305,16632.6,1.27653,0.8608,1.0219,0.9148,0.78439,0.88723,0.52876,1.52405,0.94915,1.26334,0.0039808,0.0039808,0.0039808
306,16684.6,1.28013,0.84079,1.02558,0.89474,0.82162,0.89334,0.52348,1.52222,0.951,1.25797,0.003961,0.003961,0.003961
307,16736.4,1.23597,0.77045,0.97707,0.89856,0.82156,0.89528,0.52303,1.52023,0.97114,1.26003,0.0039412,0.0039412,0.0039412
308,16789.1,1.1924,0.77003,0.94298,0.8998,0.81041,0.89517,0.53129,1.51275,0.96065,1.25627,0.0039214,0.0039214,0.0039214
309,16843.2,1.22285,0.76671,0.98255,0.88905,0.81413,0.88778,0.53176,1.48759,0.95687,1.25688,0.0039016,0.0039016,0.0039016
310,16895.3,1.2337,0.79436,1.0142,0.90054,0.80779,0.88811,0.53006,1.49522,0.96303,1.2621,0.0038818,0.0038818,0.0038818
