epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,4023.58,2.42884,2.70864,1.30715,0.38168,0.45,0.27673,0.11367,1.28302,2.30176,0.84096,0.0011189,0.0011189,0.0011189
91,4068.71,2.35009,2.702,1.29198,0.4372,0.375,0.27442,0.11669,1.34147,2.22958,0.88389,0.001109,0.001109,0.001109
92,4113.78,2.34393,2.80338,1.30634,0.56894,0.375,0.33018,0.13467,1.32843,2.26622,0.88902,0.0010991,0.0010991,0.0010991
93,4158.87,2.37166,2.93756,1.29027,0.54585,0.3608,0.3227,0.10841,1.37695,2.31561,0.86045,0.0010892,0.0010892,0.0010892
94,4203.97,2.3577,2.8179,1.30477,0.42069,0.375,0.27449,0.11524,1.4045,2.22749,0.94103,0.0010793,0.0010793,0.0010793
95,4249.06,2.31564,2.5978,1.25341,0.33,0.39412,0.26621,0.08931,1.40841,2.29969,0.89525,0.0010694,0.0010694,0.0010694
96,4294.08,2.25483,2.5829,1.21411,0.48397,0.3,0.27103,0.12074,1.33991,2.31143,0.87988,0.0010595,0.0010595,0.0010595
97,4339.2,2.39766,2.94201,1.30911,0.35281,0.35,0.20422,0.08257,1.375,2.22077,0.89185,0.0010496,0.0010496,0.0010496
98,4384.3,2.29424,2.62081,1.31166,0.44691,0.35,0.26861,0.10639,1.34466,2.23735,0.88171,0.0010397,0.0010397,0.0010397
99,4429.4,2.33887,2.70226,1.28888,0.42211,0.375,0.26051,0.09815,1.36969,2.1631,0.89147,0.0010298,0.0010298,0.0010298
100,4474.52,2.29861,2.63703,1.24793,0.39061,0.4,0.25921,0.10314,1.29189,2.40959,0.82561,0.0010199,0.0010199,0.0010199
101,4519.55,2.19541,2.60584,1.1992,0.40843,0.425,0.26885,0.09656,1.26779,2.20398,0.80534,0.00101,0.00101,0.00101
102,4564.7,2.36157,2.76445,1.30646,0.44334,0.325,0.2776,0.10861,1.33464,2.1503,0.88701,0.0010001,0.0010001,0.0010001
103,4609.8,2.29714,2.68531,1.28102,0.44065,0.375,0.29694,0.10256,1.25914,2.30453,0.81737,0.0009902,0.0009902,0.0009902
104,4654.96,2.26317,2.54992,1.26169,0.39882,0.4,0.25381,0.09899,1.32331,2.3084,0.84664,0.0009803,0.0009803,0.0009803
105,4700.11,2.27737,2.68986,1.2204,0.38697,0.325,0.23329,0.09564,1.26165,2.17951,0.83874,0.0009704,0.0009704,0.0009704
106,4745.11,2.22979,2.6613,1.20465,0.48852,0.35,0.276,0.12712,1.3365,2.18084,0.88888,0.0009605,0.0009605,0.0009605
107,4790.23,2.27369,2.48556,1.26424,0.4071,0.375,0.27811,0.10519,1.36144,2.39247,0.86783,0.0009506,0.0009506,0.0009506
108,4835.28,2.21774,2.46696,1.2477,0.43097,0.35993,0.28288,0.11008,1.3701,2.41792,0.884,0.0009407,0.0009407,0.0009407
109,4880.43,2.28035,2.61499,1.25213,0.50641,0.35,0.30488,0.13386,1.27928,2.32614,0.83537,0.0009308,0.0009308,0.0009308
110,4925.6,2.40262,2.71753,1.29022,0.39379,0.325,0.27558,0.11483,1.32506,2.34133,0.87612,0.0009209,0.0009209,0.0009209
111,4970.71,2.29847,2.66602,1.25347,0.43877,0.3,0.24804,0.10376,1.34474,2.26519,0.87367,0.000911,0.000911,0.000911
112,5015.8,2.31429,2.62703,1.27446,0.41939,0.3,0.27652,0.12076,1.2576,2.21427,0.83145,0.0009011,0.0009011,0.0009011
113,5060.93,2.32353,2.63942,1.30883,0.49701,0.35,0.30614,0.12341,1.27621,2.31231,0.85188,0.0008912,0.0008912,0.0008912
