epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,2724.43,2.2881,2.6997,1.24862,0.49006,0.3,0.29349,0.12481,1.24282,2.1395,0.79668,0.0014159,0.0014159,0.0014159
61,2767.48,2.36978,2.83633,1.30837,0.42463,0.35057,0.29904,0.14244,1.18797,2.01714,0.80215,0.001406,0.001406,0.001406
62,2810.53,2.31271,2.70509,1.29235,0.59104,0.425,0.30907,0.13315,1.12703,2.05332,0.76354,0.0013961,0.0013961,0.0013961
63,2853.59,2.27904,2.79333,1.27595,0.47778,0.41188,0.32741,0.14039,1.15289,2.15704,0.79075,0.0013862,0.0013862,0.0013862
64,2896.52,2.2004,2.6473,1.23862,0.53226,0.325,0.32173,0.13172,1.23966,2.08054,0.8249,0.0013763,0.0013763,0.0013763
65,2939.47,2.16621,2.51865,1.20655,0.55658,0.40813,0.34854,0.15547,1.14777,1.99094,0.76821,0.0013664,0.0013664,0.0013664
66,2982.52,2.18775,2.56565,1.19961,0.64535,0.35,0.37029,0.15085,1.14683,2.32871,0.78354,0.0013565,0.0013565,0.0013565
67,3025.65,2.16091,2.42336,1.2163,0.49779,0.4,0.37767,0.14396,1.12194,1.93136,0.75801,0.0013466,0.0013466,0.0013466
68,3068.69,2.25685,2.59192,1.21231,0.43739,0.375,0.32015,0.11391,1.24836,2.02853,0.80697,0.0013367,0.0013367,0.0013367
69,3111.74,2.25884,2.61114,1.23575,0.78185,0.375,0.38593,0.13656,1.25135,1.89921,0.80997,0.0013268,0.0013268,0.0013268
70,3154.78,2.33116,2.68924,1.2866,0.46872,0.4,0.3403,0.14589,1.22903,1.90594,0.79779,0.0013169,0.0013169,0.0013169
71,3197.82,2.39062,2.83234,1.30824,0.44955,0.35,0.29559,0.12658,1.22762,2.05129,0.80498,0.001307,0.001307,0.001307
72,3240.84,2.26333,2.93937,1.28592,0.53686,0.35,0.32161,0.12595,1.21164,2.41568,0.80697,0.0012971,0.0012971,0.0012971
73,3283.89,2.31049,2.70556,1.28181,0.55029,0.39776,0.36945,0.15156,1.23076,2.11501,0.81295,0.0012872,0.0012872,0.0012872
74,3326.95,2.38578,2.74359,1.29004,0.629,0.4,0.35451,0.15589,1.17046,2.13029,0.79246,0.0012773,0.0012773,0.0012773
75,3369.92,2.27848,2.82222,1.25492,0.50565,0.35,0.32118,0.13406,1.21903,2.08169,0.81364,0.0012674,0.0012674,0.0012674
76,3412.8,2.17006,2.58522,1.17876,0.59546,0.45,0.35305,0.14576,1.11941,2.07998,0.76049,0.0012575,0.0012575,0.0012575
77,3455.84,2.42298,2.78422,1.30936,0.54079,0.4,0.321,0.12095,1.19534,2.01671,0.77774,0.0012476,0.0012476,0.0012476
78,3498.83,2.25574,2.62398,1.27547,0.56122,0.375,0.31492,0.14257,1.16951,2.07021,0.76951,0.0012377,0.0012377,0.0012377
79,3542.07,2.25859,2.77568,1.23606,0.45587,0.35621,0.33955,0.13796,1.1934,1.99289,0.79079,0.0012278,0.0012278,0.0012278
80,3587.02,2.16326,2.58222,1.18131,0.56159,0.3845,0.37143,0.13371,1.23741,1.8998,0.81553,0.0012179,0.0012179,0.0012179
81,3631.19,2.22094,2.54225,1.23446,0.71651,0.325,0.36875,0.1356,1.1785,1.93146,0.786,0.001208,0.001208,0.001208
82,3675.36,2.15251,2.62576,1.20638,0.57566,0.35,0.33526,0.14165,1.14031,2.02956,0.76782,0.0011981,0.0011981,0.0011981
83,3719.54,2.41717,2.81092,1.35011,0.49109,0.4,0.35172,0.13657,1.17212,1.99859,0.77254,0.0011882,0.0011882,0.0011882
84,3763.55,2.23265,2.71613,1.18949,0.44905,0.45,0.31332,0.13553,1.12235,1.9602,0.77767,0.0011783,0.0011783,0.0011783
85,3807.74,2.28077,2.59057,1.26854,0.50111,0.4,0.33406,0.12587,1.22279,2.23238,0.8067,0.0011684,0.0011684,0.0011684
86,3851.81,2.12524,2.444,1.16193,0.47394,0.4,0.32541,0.14574,1.18764,2.00378,0.78116,0.0011585,0.0011585,0.0011585
87,3895.93,2.22645,2.49856,1.23875,0.52802,0.325,0.32252,0.13423,1.19407,2.04941,0.79262,0.0011486,0.0011486,0.0011486
88,3939.92,2.27122,2.68826,1.23041,0.51743,0.4,0.34956,0.1619,1.09916,1.95981,0.75533,0.0011387,0.0011387,0.0011387
89,3983.86,2.11591,2.46307,1.20608,0.54112,0.45,0.33952,0.14766,1.11908,1.98336,0.74886,0.0011288,0.0011288,0.0011288
90,4027.92,2.26114,2.69332,1.25842,0.4834,0.425,0.31703,0.14013,1.11345,2.00162,0.75882,0.0011189,0.0011189,0.0011189
91,4071.99,2.23376,2.59869,1.24891,0.45982,0.425,0.33099,0.13486,1.13004,2.34338,0.75977,0.001109,0.001109,0.001109
92,4116.01,2.20862,2.60255,1.26007,0.48204,0.4,0.32604,0.13538,1.1214,2.13068,0.7574,0.0010991,0.0010991,0.0010991
93,4160.01,2.27011,2.77201,1.26786,0.52163,0.425,0.35382,0.13441,1.21404,2.03232,0.80432,0.0010892,0.0010892,0.0010892
94,4204.02,2.25386,2.65935,1.25332,0.55294,0.4,0.33933,0.11846,1.19677,1.97925,0.75977,0.0010793,0.0010793,0.0010793
95,4248.02,2.13964,2.53992,1.20695,0.50168,0.425,0.31144,0.11023,1.30044,2.17055,0.83069,0.0010694,0.0010694,0.0010694
96,4291.91,2.10376,2.48346,1.1463,0.55479,0.4,0.35641,0.16167,1.24278,2.03423,0.81041,0.0010595,0.0010595,0.0010595
97,4335.9,2.31475,2.77347,1.28497,0.50734,0.41211,0.30582,0.13603,1.21948,1.90393,0.78798,0.0010496,0.0010496,0.0010496
98,4379.89,2.12063,2.45839,1.25225,0.49377,0.4,0.33415,0.1342,1.19416,2.01902,0.77616,0.0010397,0.0010397,0.0010397
99,4423.86,2.22438,2.66592,1.2532,0.55943,0.325,0.2881,0.09766,1.29816,2.08268,0.84398,0.0010298,0.0010298,0.0010298
100,4467.85,2.18761,2.50113,1.20519,0.53764,0.4,0.34937,0.12687,1.22441,2.07181,0.81896,0.0010199,0.0010199,0.0010199
101,4511.76,2.09452,2.5451,1.16699,0.48814,0.4,0.35407,0.13648,1.27123,1.95517,0.83113,0.00101,0.00101,0.00101
102,4555.77,2.25813,2.67189,1.26199,0.49354,0.41433,0.34601,0.14105,1.33408,1.98282,0.85928,0.0010001,0.0010001,0.0010001
103,4599.71,2.16591,2.52366,1.22182,0.55015,0.45,0.35495,0.14565,1.23089,2.01055,0.78785,0.0009902,0.0009902,0.0009902
104,4643.72,2.15737,2.53316,1.22245,0.53405,0.45,0.33877,0.14263,1.24083,2.04852,0.80706,0.0009803,0.0009803,0.0009803
