epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1397.4,2.06502,1.62525,1.23148,0.77631,0.69439,0.73135,0.31243,0.92533,1.16027,0.63318,0.0014159,0.0014159,0.0014159
61,1420.06,1.97504,1.482,1.20949,0.58457,0.7037,0.59354,0.1992,1.04788,0.89407,0.67704,0.001406,0.001406,0.001406
62,1442.91,2.14343,1.65482,1.20365,0.62195,0.7,0.52143,0.18106,1.04165,1.21777,0.67193,0.0013961,0.0013961,0.0013961
63,1465.94,2.00424,1.45888,1.15704,0.79235,0.8,0.83408,0.31084,1.00557,0.6913,0.66331,0.0013862,0.0013862,0.0013862
64,1489.21,2.12076,1.54681,1.23065,0.69009,0.77988,0.74826,0.31178,0.98659,0.73619,0.66781,0.0013763,0.0013763,0.0013763
65,1511.9,2.19324,1.79511,1.34949,0.64955,0.6,0.619,0.24025,0.95373,1.1165,0.65303,0.0013664,0.0013664,0.0013664
66,1534.83,1.91032,1.53632,1.12219,0.69899,0.75,0.72288,0.28733,0.98184,1.0135,0.68108,0.0013565,0.0013565,0.0013565
67,1558.27,1.97558,1.53861,1.14243,0.71514,0.75329,0.75205,0.25867,1.07304,0.87721,0.67404,0.0013466,0.0013466,0.0013466
68,1581.33,2.06755,1.50006,1.22328,0.65426,0.8,0.70477,0.28946,0.99136,0.82737,0.672,0.0013367,0.0013367,0.0013367
69,1604.57,2.08021,1.50192,1.18939,0.64447,0.75,0.69651,0.28605,0.98267,1.2344,0.6496,0.0013268,0.0013268,0.0013268
70,1628.44,2.08488,1.66969,1.20662,0.72304,0.8,0.72561,0.30786,1.04833,0.79727,0.67202,0.0013169,0.0013169,0.0013169
71,1652.49,2.06088,1.5398,1.22205,0.68224,0.85,0.77915,0.27274,1.06689,0.73273,0.68011,0.001307,0.001307,0.001307
72,1676.26,1.99861,1.56014,1.1934,0.61439,0.85,0.69636,0.29369,1.00634,0.78053,0.65886,0.0012971,0.0012971,0.0012971
73,1700.02,1.95622,1.43949,1.11647,0.78739,0.74108,0.78586,0.2769,0.98216,0.78528,0.64839,0.0012872,0.0012872,0.0012872
74,1723.07,2.0383,1.56935,1.18609,0.70755,0.8,0.73259,0.30594,1.00076,0.97566,0.65732,0.0012773,0.0012773,0.0012773
75,1747.37,2.02924,1.5252,1.20074,0.6713,0.85,0.6848,0.29014,0.87597,0.94637,0.62175,0.0012674,0.0012674,0.0012674
76,1771.95,1.92066,1.48718,1.14398,0.74523,0.73189,0.76952,0.26573,0.9685,1.18304,0.65314,0.0012575,0.0012575,0.0012575
77,1795.77,2.18478,1.52972,1.18087,0.74729,0.59188,0.68165,0.23712,0.9892,0.74692,0.65875,0.0012476,0.0012476,0.0012476
